;id;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;mentions;raw_text;text;sentiment_roberta;score_roberta;sentiment_bert;score_bert
10;1519825152166572033;2022-04-28 23:45:27+00:00;josgies;False;;166;45;724;0;458;[];[{'screen_name': 'aeonite', 'name': 'aeonite.eth', 'id': 56352965, 'id_str': '56352965', 'indices': [3, 11]}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': 347831597, 'id_str': '347831597', 'indices': [38, 53]}, {'screen_name': 'the_solaverse', 'name': 'The SolaVerse 🪐', 'id': 1394702462087532544, 'id_str': '1394702462087532544', 'indices': [73, 87]}];Wish you were there when @TheSandboxGame launched in 2012?  @the_solaverse has just as much potential. It's not jus… https://t.co/ir6TGb3lUV;Wish you were there when launched in 2012 _solaverse has just as much potential It's not jus https://t.co/ir6TGb3lUV;Positive;0.7992306351661682;Positive;0.8124057650566101
11;1519824763149074433;2022-04-28 23:43:55+00:00;Hologram_News;False;MUD Low Risk Zone;41;133;65;12;2;[];[];We've officially reached 100 followers in the short time we've been around. Thank you to all our readers and suppor… https://t.co/hqHazJ74py;We've officially reached 100 followers in the short time we've been around Thank you to all our readers and suppor https://t.co/hqHazJ74py;Positive;0.978132963180542;Positive;0.9877661466598511
12;1519824759462244352;2022-04-28 23:43:54+00:00;Salehidou;False;Montréal, Québec;84;40;345;0;0;[];[{'screen_name': 'DAOcaster', 'name': 'Tony l D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [0, 10]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [11, 21]}];@DAOcaster @staratlas Hopefully me 🙏 hahaha;Hopefully me hahaha;Positive;0.9114383459091187;Positive;0.8619783520698547
13;1519824713295429632;2022-04-28 23:43:43+00:00;crystallnine;False;;49;37;1607;1;0;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [0, 10]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [11, 22]}, {'screen_name': 'FTX_Official', 'name': 'FTX', 'id': 1101264495337365504, 'id_str': '1101264495337365504', 'indices': [23, 36]}, {'screen_name': 'solana', 'name': 'Solana', 'id': 951329744804392960, 'id_str': '951329744804392960', 'indices': [37, 44]}, {'screen_name': 'Stepnofficial', 'name': 'STEPN | Public Beta Phase III', 'id': 1439068275040653313, 'id_str': '1439068275040653313', 'indices': [45, 59]}, {'screen_name': 'farawaygg', 'name': 'faraway', 'id': 1419861558495174656, 'id_str': '1419861558495174656', 'indices': [60, 70]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [71, 81]}, {'screen_name': 'pabloiquiroga', 'name': 'ST𝝠RS𝝠P𝝠', 'id': 97590932, 'id_str': '97590932', 'indices': [82, 96]}, {'screen_name': 'Ftx_Nfts', 'name': 'FTX NFTs', 'id': 1457815918365528066, 'id_str': '1457815918365528066', 'indices': [97, 106]}];@staratlas @at_mwagner @FTX_Official @solana @Stepnofficial @farawaygg @Santiacc_ @pabloiquiroga @Ftx_Nfts… https://t.co/54nCNXUjoh;_mwagner _Official _Nfts https://t.co/54nCNXUjoh;Neutral;0.928683340549469;Neutral;0.96272212266922
14;1519824506637979648;2022-04-28 23:42:54+00:00;Paderva;False;Richmond;1417;265;1964;0;458;[];[{'screen_name': 'aeonite', 'name': 'aeonite.eth', 'id': 56352965, 'id_str': '56352965', 'indices': [3, 11]}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': 347831597, 'id_str': '347831597', 'indices': [38, 53]}, {'screen_name': 'the_solaverse', 'name': 'The SolaVerse 🪐', 'id': 1394702462087532544, 'id_str': '1394702462087532544', 'indices': [73, 87]}];Wish you were there when @TheSandboxGame launched in 2012?  @the_solaverse has just as much potential. It's not jus… https://t.co/ir6TGb3lUV;Wish you were there when launched in 2012 _solaverse has just as much potential It's not jus https://t.co/ir6TGb3lUV;Positive;0.7992306351661682;Positive;0.8124057650566101
15;1519824306116517888;2022-04-28 23:42:06+00:00;Arktype_;False;Metaverse;565;504;3115;2;0;[];[{'screen_name': 'comcps', 'name': 'SYN - StacheAttack', 'id': 86145607, 'id_str': '86145607', 'indices': [0, 7]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [50, 60]}];@comcps I have a charity wallet I’m building with @staratlas ships, compounding profits this year, donating rewards… https://t.co/jwbwnaxV4V;I have a charity wallet I’m building with ships compounding profits this year donating rewards https://t.co/jwbwnaxV4V;Positive;0.5671977400779724;Neutral;0.7682928442955017
16;1519824288777478144;2022-04-28 23:42:02+00:00;GodswillIaust;False;Wales, United Kingdom;91;64;404;0;458;[];[{'screen_name': 'aeonite', 'name': 'aeonite.eth', 'id': 56352965, 'id_str': '56352965', 'indices': [3, 11]}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': 347831597, 'id_str': '347831597', 'indices': [38, 53]}, {'screen_name': 'the_solaverse', 'name': 'The SolaVerse 🪐', 'id': 1394702462087532544, 'id_str': '1394702462087532544', 'indices': [73, 87]}];Wish you were there when @TheSandboxGame launched in 2012?  @the_solaverse has just as much potential. It's not jus… https://t.co/ir6TGb3lUV;Wish you were there when launched in 2012 _solaverse has just as much potential It's not jus https://t.co/ir6TGb3lUV;Positive;0.7992306351661682;Positive;0.8124057650566101
17;1519824138214404096;2022-04-28 23:41:26+00:00;Bankofall;False;;77;9;120;0;458;[];[{'screen_name': 'aeonite', 'name': 'aeonite.eth', 'id': 56352965, 'id_str': '56352965', 'indices': [3, 11]}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': 347831597, 'id_str': '347831597', 'indices': [38, 53]}, {'screen_name': 'the_solaverse', 'name': 'The SolaVerse 🪐', 'id': 1394702462087532544, 'id_str': '1394702462087532544', 'indices': [73, 87]}];Wish you were there when @TheSandboxGame launched in 2012?  @the_solaverse has just as much potential. It's not jus… https://t.co/ir6TGb3lUV;Wish you were there when launched in 2012 _solaverse has just as much potential It's not jus https://t.co/ir6TGb3lUV;Positive;0.7992306351661682;Positive;0.8124057650566101
18;1519824008879181824;2022-04-28 23:40:55+00:00;TuanTranlee;False;;13;5;185;0;4;[];[{'screen_name': 'ASutherland78', 'name': 'Sutherland', 'id': 879504167198502912, 'id_str': '879504167198502912', 'indices': [3, 17]}];"""Uncertainty &amp; troubling times bring the best out of true leaders, genuinely supportive communities, valuable &amp; tru… https://t.co/uI30iDwaz5";"""Uncertainty &amp troubling times bring the best out of true leaders genuinely supportive communities valuable &amp tru https://t.co/uI30iDwaz5";Positive;0.8304513096809387;Positive;0.7350171208381653
19;1519823984078254080;2022-04-28 23:40:49+00:00;TuanTranlee;False;;13;5;185;0;23;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [3, 13]}, {'screen_name': 'CryptoBahamas', 'name': 'Crypto Bahamas', 'id': 1445935008338878476, 'id_str': '1445935008338878476', 'indices': [46, 60]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [66, 77]}];📺 For a live video stream from @CryptoBahamas with @at_mwagner, tune into our Instagram account at… https://t.co/JEPqsRWLVx;For a live video stream from with _mwagner tune into our Instagram account at https://t.co/JEPqsRWLVx;Neutral;0.8947131037712097;Neutral;0.9327182769775391
20;1519823940675588096;2022-04-28 23:40:39+00:00;TuanTranlee;False;;13;5;185;0;107;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [3, 13]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [110, 121]}];"🛰 Broadcasting live from the Bahamas: 🛰

Join our Twitter Spaces to hear Star Atlas co-founder @at_mwagner in a dis… https://t.co/vslgXLzczL";Broadcasting live from the Bahamas 🛰 Join our Twitter Spaces to hear Star Atlas co-founder _mwagner in a dis https://t.co/vslgXLzczL;Neutral;0.8620888590812683;Neutral;0.9060549139976501
21;1519823909398491136;2022-04-28 23:40:31+00:00;dufresnegercegi;False;BTMN;51;7;199;2;0;[{'text': 'staratlas', 'indices': [108, 118]}, {'text': 'atlas', 'indices': [119, 125]}];[{'screen_name': 'Ashes_LS', 'name': 'Ashes.sol 🔜#FTXOffTheGrid Miami', 'id': 1284581722273615872, 'id_str': '1284581722273615872', 'indices': [0, 9]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [10, 21]}];@Ashes_LS @at_mwagner ❤️we want toys, movies, games, philosophy, labor, time, realism, excitement, success. #staratlas #atlas 🙏🏻💎😇❤️😍🥳;_LS _mwagner ❤️we want toys movies games philosophy labor time realism excitement success #staratlas #atlas 🙏🏻💎😇❤️😍🥳;Positive;0.9779410362243652;Positive;0.8583497405052185
22;1519823567013044224;2022-04-28 23:39:09+00:00;gustjrtmddk;False;;239;7;632;0;458;[];[{'screen_name': 'aeonite', 'name': 'aeonite.eth', 'id': 56352965, 'id_str': '56352965', 'indices': [3, 11]}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': 347831597, 'id_str': '347831597', 'indices': [38, 53]}, {'screen_name': 'the_solaverse', 'name': 'The SolaVerse 🪐', 'id': 1394702462087532544, 'id_str': '1394702462087532544', 'indices': [73, 87]}];Wish you were there when @TheSandboxGame launched in 2012?  @the_solaverse has just as much potential. It's not jus… https://t.co/ir6TGb3lUV;Wish you were there when launched in 2012 _solaverse has just as much potential It's not jus https://t.co/ir6TGb3lUV;Positive;0.7992306351661682;Positive;0.8124057650566101
23;1519823489787908097;2022-04-28 23:38:51+00:00;musucarina;False;Singapore;837;23;1918;0;458;[];[{'screen_name': 'aeonite', 'name': 'aeonite.eth', 'id': 56352965, 'id_str': '56352965', 'indices': [3, 11]}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': 347831597, 'id_str': '347831597', 'indices': [38, 53]}, {'screen_name': 'the_solaverse', 'name': 'The SolaVerse 🪐', 'id': 1394702462087532544, 'id_str': '1394702462087532544', 'indices': [73, 87]}];Wish you were there when @TheSandboxGame launched in 2012?  @the_solaverse has just as much potential. It's not jus… https://t.co/ir6TGb3lUV;Wish you were there when launched in 2012 _solaverse has just as much potential It's not jus https://t.co/ir6TGb3lUV;Positive;0.7992306351661682;Positive;0.8124057650566101
24;1519823401237495809;2022-04-28 23:38:30+00:00;dufresnegercegi;False;BTMN;51;7;199;3;0;[];[];❤️Hey Star Atlas executives and founders, you're doing amazing things my friend. Please take care of this project a… https://t.co/TodVDSu4ng;❤️Hey Star Atlas executives and founders you're doing amazing things my friend Please take care of this project a https://t.co/TodVDSu4ng;Positive;0.9831147193908691;Positive;0.9895018935203552
25;1519822953881686017;2022-04-28 23:36:43+00:00;Hendi_clc;False;Jayapura;774;140;5317;0;0;[];[{'screen_name': 'hc_capital', 'name': 'HC - Capital', 'id': 1176130552811802624, 'id_str': '1176130552811802624', 'indices': [0, 11]}, {'screen_name': 'solana', 'name': 'Solana', 'id': 951329744804392960, 'id_str': '951329744804392960', 'indices': [12, 19]}, {'screen_name': 'Stepnofficial', 'name': 'STEPN | Public Beta Phase III', 'id': 1439068275040653313, 'id_str': '1439068275040653313', 'indices': [20, 34]}, {'screen_name': 'genopets', 'name': 'Genopets', 'id': 1376959592320573440, 'id_str': '1376959592320573440', 'indices': [35, 44]}, {'screen_name': 'AuroryProject', 'name': 'Aurory', 'id': 1383146606237745154, 'id_str': '1383146606237745154', 'indices': [45, 59]}, {'screen_name': 'DeFi_Land', 'name': 'DeFi Land', 'id': 1394970863112437760, 'id_str': '1394970863112437760', 'indices': [60, 70]}, {'screen_name': 'SolChicksNFT', 'name': 'SolChicks', 'id': 1434227176967053317, 'id_str': '1434227176967053317', 'indices': [71, 84]}, {'screen_name': 'PlayElumia', 'name': 'Legends of Elumia', 'id': 1448163050972860417, 'id_str': '1448163050972860417', 'indices': [85, 96]}, {'screen_name': 'AngelicTheGame', 'name': 'Angelic', 'id': 1270986001993789441, 'id_str': '1270986001993789441', 'indices': [97, 112]}];@hc_capital @solana @Stepnofficial @genopets @AuroryProject @DeFi_Land @SolChicksNFT @PlayElumia @AngelicTheGame… https://t.co/Cat4Au2Pu3;_capital _Land https://t.co/Cat4Au2Pu3;Neutral;0.8935225605964661;Neutral;0.9529252648353577
26;1519822744271085570;2022-04-28 23:35:53+00:00;StaratlasbrSAB;False;#Metaverso @SolSea @staratlas;167;99;1734;0;52;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [3, 13]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [96, 107]}];"🚀 We're going live from the Bahamas in Twitter Spaces! 🚀 

🎙 Jump in NOW to hear @at_mwagner talk about the future… https://t.co/HyouZ2OIVt";We're going live from the Bahamas in Twitter Spaces Jump in NOW to hear _mwagner talk about the future https://t.co/HyouZ2OIVt;Neutral;0.7413264513015747;Neutral;0.8599756360054016
27;1519822669872607232;2022-04-28 23:35:36+00:00;drgunes47;False;Mardin, Türkiye;498;19;1757;0;458;[];[{'screen_name': 'aeonite', 'name': 'aeonite.eth', 'id': 56352965, 'id_str': '56352965', 'indices': [3, 11]}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': 347831597, 'id_str': '347831597', 'indices': [38, 53]}, {'screen_name': 'the_solaverse', 'name': 'The SolaVerse 🪐', 'id': 1394702462087532544, 'id_str': '1394702462087532544', 'indices': [73, 87]}];Wish you were there when @TheSandboxGame launched in 2012?  @the_solaverse has just as much potential. It's not jus… https://t.co/ir6TGb3lUV;Wish you were there when launched in 2012 _solaverse has just as much potential It's not jus https://t.co/ir6TGb3lUV;Positive;0.7992306351661682;Positive;0.8124057650566101
28;1519822668110909440;2022-04-28 23:35:35+00:00;Troy76436355;False;Hell;822;268;1923;0;458;[];[{'screen_name': 'aeonite', 'name': 'aeonite.eth', 'id': 56352965, 'id_str': '56352965', 'indices': [3, 11]}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': 347831597, 'id_str': '347831597', 'indices': [38, 53]}, {'screen_name': 'the_solaverse', 'name': 'The SolaVerse 🪐', 'id': 1394702462087532544, 'id_str': '1394702462087532544', 'indices': [73, 87]}];Wish you were there when @TheSandboxGame launched in 2012?  @the_solaverse has just as much potential. It's not jus… https://t.co/ir6TGb3lUV;Wish you were there when launched in 2012 _solaverse has just as much potential It's not jus https://t.co/ir6TGb3lUV;Positive;0.7992306351661682;Positive;0.8124057650566101
29;1519822644983758848;2022-04-28 23:35:30+00:00;TuanTranlee;False;;13;5;185;0;4;[];[{'screen_name': 'StarDustEconomy', 'name': 'St𝝠r Dust Economy', 'id': 897014613845229569, 'id_str': '897014613845229569', 'indices': [3, 19]}];Its like walking into your favourite store and everything is on sale... Airbikes now 60% below origination. Todays… https://t.co/OR8odKIfOl;Its like walking into your favourite store and everything is on sale.. Airbikes now 60 below origination Todays https://t.co/OR8odKIfOl;Positive;0.7372512817382812;Negative;0.7988668084144592
30;1519822620048384000;2022-04-28 23:35:24+00:00;Saddiqu62584900;False;;167;19;116;0;0;[];[{'screen_name': 'musicalscience', 'name': 'melodysheep', 'id': 83889856, 'id_str': '83889856', 'indices': [0, 15]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [44, 54]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [62, 73]}];@musicalscience Why don't you work with the @staratlas team ? @at_mwagner;Why don't you work with the team _mwagner;Neutral;0.5817158818244934;Neutral;0.9724366664886475
31;1519822559956459520;2022-04-28 23:35:09+00:00;shhwaws_25;False;sa puso ni hj ‹3;4550;62;24385;0;4053;[];[{'screen_name': 'DMTLAND_', 'name': 'DMT🐐', 'id': 2782395924, 'id_str': '2782395924', 'indices': [3, 12]}, {'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [59, 69]}, {'screen_name': 'UREEQA_Inc', 'name': 'UREEQA Inc.', 'id': 1307002708147277826, 'id_str': '1307002708147277826', 'indices': [84, 95]}, {'screen_name': 'swashapp', 'name': 'Swash', 'id': 1185924165066514432, 'id_str': '1185924165066514432', 'indices': [109, 118]}];"DMT eyes open for this projects 👀
1. $ATLAS (@staratlas )
2. $UREEQA (@UREEQA_Inc)
3. $SWASH ( @swashapp )
4. $FRM… https://t.co/wftUod1J3J";DMT eyes open for this projects 👀 1 $ATLAS ( ) 2 $UREEQA ( _Inc) 3 $SWASH ) 4 $FRM https://t.co/wftUod1J3J;Positive;0.7079601287841797;Neutral;0.8561955094337463
32;1519822542856458244;2022-04-28 23:35:05+00:00;NFTsYeahUKnowMe;False;;348;135;1729;0;458;[];[{'screen_name': 'aeonite', 'name': 'aeonite.eth', 'id': 56352965, 'id_str': '56352965', 'indices': [3, 11]}, {'screen_name': 'TheSandboxGame', 'name': 'The Sandbox', 'id': 347831597, 'id_str': '347831597', 'indices': [38, 53]}, {'screen_name': 'the_solaverse', 'name': 'The SolaVerse 🪐', 'id': 1394702462087532544, 'id_str': '1394702462087532544', 'indices': [73, 87]}];Wish you were there when @TheSandboxGame launched in 2012?  @the_solaverse has just as much potential. It's not jus… https://t.co/ir6TGb3lUV;Wish you were there when launched in 2012 _solaverse has just as much potential It's not jus https://t.co/ir6TGb3lUV;Positive;0.7992306351661682;Positive;0.8124057650566101
33;1519822349838782467;2022-04-28 23:34:19+00:00;dufresnegercegi;False;BTMN;51;7;199;1;0;[{'text': 'staratlas', 'indices': [86, 96]}, {'text': 'atlas', 'indices': [97, 103]}];[];❤️we want toys, movies, games, philosophy, labor, time, realism, excitement, success. #staratlas #atlas 🙏🏻💎😇❤️😍🥳;❤️we want toys movies games philosophy labor time realism excitement success #staratlas #atlas 🙏🏻💎😇❤️😍🥳;Positive;0.9841167330741882;Positive;0.7497680187225342
34;1519822128039829508;2022-04-28 23:33:26+00:00;Salehidou;False;Montréal, Québec;84;40;345;2;0;[];[{'screen_name': 'staratlas', 'name': 'Star Atlas', 'id': 1318241077191639048, 'id_str': '1318241077191639048', 'indices': [0, 10]}, {'screen_name': 'at_mwagner', 'name': '◎SW4GN3R◎', 'id': 895337840057360386, 'id_str': '895337840057360386', 'indices': [11, 22]}, {'screen_name': 'pabloiquiroga', 'name': 'ST𝝠RS𝝠P𝝠', 'id': 97590932, 'id_str': '97590932', 'indices': [23, 37]}, {'screen_name': 'Santiacc_', 'name': 'santi.sol', 'id': 1387280955241598977, 'id_str': '1387280955241598977', 'indices': [38, 48]}, {'screen_name': 'DAOcaster', 'name': 'Tony l D𝝠Ocaster🚀', 'id': 1460098299818512388, 'id_str': '1460098299818512388', 'indices': [49, 59]}, {'screen_name': 'staratlastheory', 'name': 'Atlas Theory', 'id': 1388229388957855744, 'id_str': '1388229388957855744', 'indices': [60, 76]}, {'screen_name': 'solana', 'name': 'Solana', 'id': 951329744804392960, 'id_str': '951329744804392960', 'indices': [77, 84]}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': 1110877798820777986, 'id_str': '1110877798820777986', 'indices': [85, 93]}, {'screen_name': 'me_metaverse', 'name': 'MetaVerse (ME) Explorer | itsme.sol ∞', 'id': 962897219727667200, 'id_str': '962897219727667200', 'indices': [94, 107]}];@staratlas @at_mwagner @pabloiquiroga @Santiacc_ @DAOcaster @staratlastheory @solana @SBF_FTX @me_metaverse… https://t.co/4jUVSMG2a7;_mwagner _FTX _metaverse https://t.co/4jUVSMG2a7;Neutral;0.922479510307312;Neutral;0.9352374076843262
