;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;type;text;sentiment_dict;sentiment_roberta;score_roberta;date
873;1525027574031736832;https://twitter.com/twitter/statuses/1525027574031736832;2022-05-13 08:18:01+00:00;1479360387250274308;1525027574031736832;;65;169;109;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"🎁GIVEAWAY!🎁

📌Project
https://t.co/g2I7m7QfUB

Prizes:
🏆1 SOL+ 1 Free Mint 
🏆5 WL SPOTS

To enter:
1️⃣ Follow - https://t.co/g2I7m7QfUB
2️⃣ RT+LIKE
3️⃣ Tag 1 friend

10 winners
24 hrs

#ad #solana https://t.co/B7SEEuNMed";recent;🎁GIVEAWAY!🎁 📌Project https://t.co/g2I7m7QfUB Prizes: 🏆1 SOL 1 Free Mint 🏆5 WL SPOTS To enter: 1️ Follow https://t.co/g2I7m7QfUB 2️ RT+LIKE 3️ Tag 1 friend 10 winners 24 hrs #ad #solana https://t.co/B7SEEuNMed;[{'label': 'Positive', 'score': 0.8525857329368591}];Positive;0.8525857329368591;2022-05-13
2428;1525495664003600385;https://twitter.com/twitter/statuses/1525495664003600385;2022-05-14 15:18:03+00:00;257846146;1525495664003600385;;11;78;0;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}];"New DeFi homes look to be more pointed towards Cosmos i.e Juno, Avalanche, Near, and Solana for primarily NFT projects. As the dust settles, the lack of structure &amp; leadership will be the bane.";recent;New DeFi homes look to be more pointed towards Cosmos i.e Juno Avalanche Near and Solana for primarily NFT projects As the dust settles the lack of structure &amp leadership will be the bane.;[{'label': 'Neutral', 'score': 0.6095134615898132}];Neutral;0.6095134615898132;2022-05-14
2547;1525525871225982978;https://twitter.com/twitter/statuses/1525525871225982978;2022-05-14 17:18:05+00:00;1444082973935013894;1525525871225982978;;119;90;15;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];So what project am i joining today? whos got the strongest sol community? #Solana  #SolanaNFT https://t.co/QOEKeIkzae;recent;So what project am i joining today whos got the strongest sol community #Solana #SolanaNFT https://t.co/QOEKeIkzae;[{'label': 'Positive', 'score': 0.6871495842933655}];Positive;0.6871495842933655;2022-05-14
2508;1525526084686692352;https://twitter.com/twitter/statuses/1525526084686692352;2022-05-14 17:18:56+00:00;1483072072138076160;1525526084686692352;;7;64;4;2;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];Very happy with my new Pirate 🏴‍☠️❤️ won this new Pirate in Twitter contest 🎉🏴‍☠️🎉🏴‍☠️ @PiratesMeta 🙏🏽 #nft #bestcommunity #Ethereum #Solana #flow https://t.co/jSgivrcQuD;recent;Very happy with my new Pirate 🏴‍☠️❤ won this new Pirate in Twitter contest 🎉🏴‍☠️🎉🏴‍☠ 🙏 #nft #bestcommunity #Ethereum #Solana #flow https://t.co/jSgivrcQuD;[{'label': 'Positive', 'score': 0.9889041781425476}];Positive;0.9889041781425476;2022-05-14
2500;1525526151174705154;https://twitter.com/twitter/statuses/1525526151174705154;2022-05-14 17:19:12+00:00;1508736755503345669;1525526151174705154;;2935;2951;2667;8;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"Our Story Begins... ⚡️

Like , Follow , RT for WL🎫

#Solana #SolanaNFTs https://t.co/eEArWKGMob";recent;Our Story Begins.. ⚡️ Like Follow RT for WL🎫 #Solana #SolanaNFTs https://t.co/eEArWKGMob;[{'label': 'Neutral', 'score': 0.5524609088897705}];Neutral;0.5524609088897705;2022-05-14
2315;1525465510443360256;https://twitter.com/twitter/statuses/1525465510443360256;2022-05-14 13:18:14+00:00;449177988;1525465510443360256;1.468653276673495e+18;23;98;12;3;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}];@Skeleton_punks Coming to @solana network 🤝;recent;_punks Coming to network 🤝;[{'label': 'Neutral', 'score': 0.5080490708351135}];Neutral;0.5080490708351135;2022-05-14
2308;1525465642773712896;https://twitter.com/twitter/statuses/1525465642773712896;2022-05-14 13:18:45+00:00;1525095250099847168;1525465642773712896;;840;2016;1345;20;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"Ok, you are EARLY. 
First 1000 to interact and turn on Notification 💀👀
Join the movement #KalaKlub

#SolanaNFT #NFT #NFTGiveaway #Solana https://t.co/GU9GWTuzF5";recent;Ok you are EARLY First 1000 to interact and turn on Notification 💀👀 Join the movement #KalaKlub #SolanaNFT #NFT #NFTGiveaway #Solana https://t.co/GU9GWTuzF5;[{'label': 'Positive', 'score': 0.7855052947998047}];Positive;0.7855052947998047;2022-05-14
2273;1525450244594483200;https://twitter.com/twitter/statuses/1525450244594483200;2022-05-14 12:17:34+00:00;1471460277573099520;1525450244594483200;;1;25;13;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}];"This week we will be hosting @thugbirdz and @FatCatsCapital on @solchasersdao Solana NFT onboarding series to talk about NFTs and the state of the market. 

Preschedule the space using this link : https://t.co/kIvsERRPzX https://t.co/mokkf2KzjH";recent;This week we will be hosting and on Solana NFT onboarding series to talk about NFTs and the state of the market Preschedule the space using this link https://t.co/kIvsERRPzX https://t.co/mokkf2KzjH;[{'label': 'Neutral', 'score': 0.7091308236122131}];Neutral;0.7091308236122131;2022-05-14
2373;1525480482258817024;https://twitter.com/twitter/statuses/1525480482258817024;2022-05-14 14:17:43+00:00;1512087529012355078;1525480482258817024;;55;63;52;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"""Infected Mobsters of Robot Mafia Club"" Giveaway!🎁

🏆 Prize:
- 2X WL to 
Join https://t.co/OTOG42symP

1⃣ Follow 
@DCG_SOL
 and 
@robotmafiaclub

2⃣ RT + LIKE

3⃣ Tag 2 friends

2 winners!

⏰48 hours by TwitterPicker. 
#Solana  #NFTGiveaway #NFTs   #upcomingsolans #SolGiveaway https://t.co/L0W05Ups1w";recent;"""Infected Mobsters of Robot Mafia Club Giveaway!🎁 Prize: 2X WL to Join https://t.co/OTOG42symP 1 Follow _SOL and 2 RT LIKE 3 Tag 2 friends 2 winners! ⏰48 hours by TwitterPicker #Solana #NFTGiveaway #NFTs #upcomingsolans #SolGiveaway https://t.co/L0W05Ups1w";[{'label': 'Positive', 'score': 0.502968430519104}];Positive;0.502968430519104;2022-05-14
2372;1525480494342754305;https://twitter.com/twitter/statuses/1525480494342754305;2022-05-14 14:17:46+00:00;1501234978822176776;1525480494342754305;;25;420;149;16;"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}]";"1/
Summary AMA 14/05/2022
* Team &amp; App
* #StepN Userbase
* @solana network
* Charity sneaker
* Genesis sneakers
* Shoe skins &amp; Panda skins
* Minting scrolls
* Sneaker burns
* New token (SocialFi)?
* Dynamic Minting
* Tokenomics
* Events
* Extras👇🧵";recent;1/ Summary AMA 14/05/2022 Team &amp App #StepN Userbase network Charity sneaker Genesis sneakers Shoe skins &amp Panda skins Minting scrolls Sneaker burns New token (SocialFi)? Dynamic Minting Tokenomics Events Extras👇🧵;[{'label': 'Neutral', 'score': 0.93255215883255}];Neutral;0.93255215883255;2022-05-14
2371;1525480500382552064;https://twitter.com/twitter/statuses/1525480500382552064;2022-05-14 14:17:48+00:00;1501234978822176776;1525480494342754305;1.5012349788221768e+18;2;41;7;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"4/
@Solana network
- #Solana suffering from a degraded performance multiple times this week. This caused delayed user funds transfers.
- Check https://t.co/cLLaH1mXWY before sending to get the status of the health of the network.";recent;4/ network #Solana suffering from a degraded performance multiple times this week This caused delayed user funds transfers. Check https://t.co/cLLaH1mXWY before sending to get the status of the health of the network.;[{'label': 'Negative', 'score': 0.8324368596076965}];Negative;0.8324368596076965;2022-05-14
2370;1525480504086102016;https://twitter.com/twitter/statuses/1525480504086102016;2022-05-14 14:17:48+00:00;1501234978822176776;1525480494342754305;1.5012349788221768e+18;2;25;2;0;"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}]";"6/
Genesis sneakers
- All genesis sneakers are equal in perks
- On #Solana IDs 0 to 10,000 on #BSC IDs 10,000 to 20,000 are considered genesis and will receive future perks
- Not mixing functionalities with the genesis status
- Difficult to improve distinction with other sneakers";recent;6/ Genesis sneakers All genesis sneakers are equal in perks On #Solana IDs 0 to 10,000 on #BSC IDs 10,000 to 20,000 are considered genesis and will receive future perks Not mixing functionalities with the genesis status Difficult to improve distinction with other sneakers;[{'label': 'Neutral', 'score': 0.8037918210029602}];Neutral;0.8037918210029602;2022-05-14
2368;1525480528555782146;https://twitter.com/twitter/statuses/1525480528555782146;2022-05-14 14:17:54+00:00;1501234978822176776;1525480494342754305;1.5012349788221768e+18;14;165;16;0;[];"19/
Thanks to @Barndog_Solana @Stepnofficial @Jerry10240 and @yawn_rong for todays #AMA. Great updates and news.

If you liked this thread, please Like♥️ and Share🔁 the FIRST post.

Activation codes for the active readers:
- 70755423
- 69744043
- 72067748";recent;19/ Thanks to _Solana and _rong for todays #AMA Great updates and news. If you liked this thread please Like♥ and Share the FIRST post. Activation codes for the active readers: 70755423 69744043 72067748;[{'label': 'Positive', 'score': 0.9766886830329895}];Positive;0.9766886830329895;2022-05-14
2365;1525480607005806592;https://twitter.com/twitter/statuses/1525480607005806592;2022-05-14 14:18:13+00:00;1437292965613948928;1525480607005806592;;12;61;20;0;[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1126915237364420608', 'name': 'Tfue'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '120', 'name': 'Digital Creator', 'description': 'Influencers who create content on digital platforms'}, 'entity': {'id': '1126915237364420608', 'name': 'Tfue'}}, {'domain': {'id': '136', 'name': 'Video Game Personality ', 'description': ''}, 'entity': {'id': '1126915237364420608', 'name': 'Tfue'}}];Hey welcome to SOLANA @Banks , im the kid you shot with a pellet gun, same night tfue shot me thru the cheek with the pellet gun at that party in LA! 🤝;recent;Hey welcome to SOLANA im the kid you shot with a pellet gun same night tfue shot me thru the cheek with the pellet gun at that party in LA 🤝;[{'label': 'Neutral', 'score': 0.5234705805778503}];Neutral;0.5234705805778503;2022-05-14
2399;1525480153018732546;https://twitter.com/twitter/statuses/1525480153018732546;2022-05-14 14:16:25+00:00;1480699398606753797;1525480153018732546;;0;33;9;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}];Might be Solana Summer after all @DazedDucks 🏖🦆 https://t.co/mkMwvBTI8P;recent;Might be Solana Summer after all 🏖 https://t.co/mkMwvBTI8P;[{'label': 'Neutral', 'score': 0.5062903165817261}];Neutral;0.5062903165817261;2022-05-14
2337;1525465071962447873;https://twitter.com/twitter/statuses/1525465071962447873;2022-05-14 13:16:29+00:00;1525202461295890433;1525465071962447873;;96;95;131;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}];"🎁 24H #GIVEAWAY 🎊

30$ #Ethereum

- RT + follow me + tag 3 friends

🤞
#NFTGiveaways
#Solana #ETH #Giveaways #EthGiveaway #cryptocurrency";recent;24H #GIVEAWAY 🎊 30 #Ethereum RT follow me tag 3 friends 🤞 #NFTGiveaways #Solana #ETH #Giveaways #EthGiveaway #cryptocurrency;[{'label': 'Positive', 'score': 0.7716494202613831}];Positive;0.7716494202613831;2022-05-14
2333;1525465110772436994;https://twitter.com/twitter/statuses/1525465110772436994;2022-05-14 13:16:38+00:00;1487903722965508097;1525465110772436994;;499;497;484;2;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"⚱️ WL GIVEAWAY!! ⚱️

Teamed up with @TheSphynxUS to giveaway 2 WL spots! 

Follow @SolanaEmperor &amp; @TheSphynxUS 

RT &amp; Tag 2 friends • 24 HRS!!
#Solana #SOL #SolanaGiveaways https://t.co/lSPJynD5cP";recent;⚱ WL GIVEAWAY! ⚱️ Teamed up with to giveaway 2 WL spots Follow &amp RT &amp Tag 2 friends 24 HRS!! #Solana #SOL #SolanaGiveaways https://t.co/lSPJynD5cP;[{'label': 'Positive', 'score': 0.5425578951835632}];Positive;0.5425578951835632;2022-05-14
2361;1525480648214986752;https://twitter.com/twitter/statuses/1525480648214986752;2022-05-14 14:18:23+00:00;1358621198754717698;1525480648214986752;;5;38;3;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}];"solana price of entry is 0. we let any &amp; all participants smash thru the door. this puts us in battle-test mode on a daily basis.

it’s too expensive &amp; transactions move too slowly to bot ethereum. 

imagine how much better solana will be in 1 year, 2 years. agile changes vs none";recent;solana price of entry is 0 we let any &amp all participants smash thru the door this puts us in battle-test mode on a daily basis. it’s too expensive &amp transactions move too slowly to bot ethereum imagine how much better solana will be in 1 year 2 years agile changes vs none;[{'label': 'Negative', 'score': 0.8461439609527588}];Negative;0.8461439609527588;2022-05-14
2717;1525586321271574529;https://twitter.com/twitter/statuses/1525586321271574529;2022-05-14 21:18:17+00:00;1437292965613948928;1525586321271574529;;1564;1418;1632;8;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"🎁GIVEAWAY!🎁

Prizes: 
🏆.5 $SOL 
🏆5X WL

Must: 
1⃣Follow @nftjakey and @Nakama_meta 
2⃣RT + LIKE
3⃣Tag 3 friends  

6 winners! 

24 HR #solana  #NFTGiveaway #ad https://t.co/c4U7xgbeCj";recent;🎁GIVEAWAY!🎁 Prizes 🏆.5 $SOL 🏆5X WL Must 1⃣Follow and _meta 2⃣RT LIKE 3⃣Tag 3 friends 6 winners 24 HR #solana #NFTGiveaway #ad https://t.co/c4U7xgbeCj;[{'label': 'Positive', 'score': 0.8283728361129761}];Positive;0.8283728361129761;2022-05-14
2705;1525586500829622272;https://twitter.com/twitter/statuses/1525586500829622272;2022-05-14 21:19:00+00:00;4718237894;1525586500829622272;;8;92;11;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}];"Okay Bears looking bullish af

Solana Nfts are about to go on a mega run during a bear market https://t.co/au7m7QUYVx";recent;Okay Bears looking bullish af Solana Nfts are about to go on a mega run during a bear market https://t.co/au7m7QUYVx;[{'label': 'Positive', 'score': 0.8204712271690369}];Positive;0.8204712271690369;2022-05-14
2820;1525616469903650824;https://twitter.com/twitter/statuses/1525616469903650824;2022-05-14 23:18:05+00:00;1464567987525070848;1525616469903650824;;363;362;369;3;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"⚡️#SolGiveaway ⚡️

🔸$40 in #Sol 

Must :
1⃣ Follow @MetaFreedom_NFT &amp; @vinst_NFT 
2⃣ ❤️, RT &amp; Tag 3 friends 
3⃣ Join: https://t.co/sMwedrppbO

⏳Ends in 24 Hrs
#NFTCommunity #NFTcollection #Solana #NFTGiveaway #NFTs #NFTGiveaways https://t.co/xF3200HxGg";recent;⚡️#SolGiveaway ⚡️ 🔸$40 in #Sol Must : 1 Follow _NFT &amp _NFT 2 ❤️ RT &amp Tag 3 friends 3 Join https://t.co/sMwedrppbO ⏳Ends in 24 Hrs #NFTCommunity #NFTcollection #Solana #NFTGiveaway #NFTs #NFTGiveaways https://t.co/xF3200HxGg;[{'label': 'Positive', 'score': 0.5645979046821594}];Positive;0.5645979046821594;2022-05-14
2786;1525600918594539520;https://twitter.com/twitter/statuses/1525600918594539520;2022-05-14 22:16:17+00:00;1499585761397592087;1525600918594539520;;22;156;53;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"25 invites... OG Roles... Blink and you will miss it...

.gg/ pFm👀36p😴PXv4🚀

#Solana #SolanaNFTs #Whitelist #SolanaGiveaways https://t.co/nJeW2lZpJO";recent;25 invites.. OG Roles.. Blink and you will miss it... .gg pFm👀36p😴PXv4🚀 #Solana #SolanaNFTs #Whitelist #SolanaGiveaways https://t.co/nJeW2lZpJO;[{'label': 'Neutral', 'score': 0.6630229949951172}];Neutral;0.6630229949951172;2022-05-14
2782;1525600944330838017;https://twitter.com/twitter/statuses/1525600944330838017;2022-05-14 22:16:24+00:00;1422676808911269893;1525600944330838017;;4;34;3;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}];"Insane @mintmadcow just followed me

I used to watch all his OSRS videos on YouTube back in the day, welcome to Solana homie 🤝";recent;Insane just followed me I used to watch all his OSRS videos on YouTube back in the day welcome to Solana homie 🤝;[{'label': 'Positive', 'score': 0.9340222477912903}];Positive;0.9340222477912903;2022-05-14
