;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
3676;1523857433398972416;https://twitter.com/twitter/statuses/1523857433398972416;2022-05-10 02:48:18+00:00;mindalunatic;False;;557;3350;2716;12;0;[];recent;[];Think this was the hard part about the $luna situation today.   All assets are down and leverage was rampant. https://t.co/qPciZnTWL8;Think this was the hard part about the $luna situation today All assets are down and leverage was rampant https://t.co/qPciZnTWL8;[{'label': 'Negative', 'score': 0.8008538484573364}];Negative;0.8008538484573364;2022-05-10
3493;1523858102885486592;https://twitter.com/twitter/statuses/1523858102885486592;2022-05-10 02:50:58+00:00;albertorosasg;False;;153;2402;355;28;5;[];recent;[];Now arbitrage is non-existent (recover peg by arbitrating, buying UST CEX, swapping UST to Luna in Terra Station th… https://t.co/3GEq10AT1j;Now arbitrage is non-existent (recover peg by arbitrating buying UST CEX swapping UST to Luna in Terra Station th https://t.co/3GEq10AT1j;[{'label': 'Neutral', 'score': 0.5229090452194214}];Neutral;0.5229090452194214;2022-05-10
3494;1523858100394020866;https://twitter.com/twitter/statuses/1523858100394020866;2022-05-10 02:50:57+00:00;albertorosasg;False;;153;2402;355;47;11;[];recent;[];Exchanges pausing $LUNA $UST deposits/withdrawals and arbitrage opportunities on Terra Station are non-existent now… https://t.co/oQxFI7fGCd;Exchanges pausing $LUNA $UST deposits/withdrawals and arbitrage opportunities on Terra Station are non-existent now https://t.co/oQxFI7fGCd;[{'label': 'Negative', 'score': 0.6821798086166382}];Negative;0.6821798086166382;2022-05-10
3506;1523858050557300739;https://twitter.com/twitter/statuses/1523858050557300739;2022-05-10 02:50:45+00:00;JXAC_3;False;Somewhere, Limbo ;277;129;2964;32;2;[];recent;[];I’d like to thank the UST/ Luna fiasco for the cheap sats!;I’d like to thank the UST Luna fiasco for the cheap sats!;[{'label': 'Negative', 'score': 0.4607934355735779}];Negative;0.4607934355735779;2022-05-10
3474;1523858160989065217;https://twitter.com/twitter/statuses/1523858160989065217;2022-05-10 02:51:12+00:00;heycape_;False;Brewing Something ☕️;442;22698;5539;53;12;[];recent;[];"Alpha that I've called in the last 30 days. 👀

If you've been following me uk..  we've successfully predicted the f… https://t.co/dFQINAqPrO";Alpha that I've called in the last 30 days 👀 If you've been following me uk. we've successfully predicted the f https://t.co/dFQINAqPrO;[{'label': 'Positive', 'score': 0.793388307094574}];Positive;0.793388307094574;2022-05-10
3450;1523858280942026757;https://twitter.com/twitter/statuses/1523858280942026757;2022-05-10 02:51:40+00:00;HaNdZoFF_OhJay;False;Naples, Campania;1057;496;3484;8;5;[{'text': 'ArtificialIntelligence', 'indices': [34, 57]}, {'text': 'Artificial_Intelligence', 'indices': [58, 82]}];recent;[];If you traders only followed $VRX #ArtificialIntelligence #Artificial_Intelligence App, you would be compounding yo… https://t.co/gdfdFwjBCu;If you traders only followed $VRX #ArtificialIntelligence #Artificial_Intelligence App you would be compounding yo https://t.co/gdfdFwjBCu;[{'label': 'Neutral', 'score': 0.7294154167175293}];Neutral;0.7294154167175293;2022-05-10
3466;1523858200671444995;https://twitter.com/twitter/statuses/1523858200671444995;2022-05-10 02:51:21+00:00;CardanoApps;False;;1021;13082;8604;94;7;[{'text': 'crypto', 'indices': [68, 75]}];recent;[{'screen_name': 'jonwu_', 'name': 'jonwu.eth', 'id': 15809138, 'id_str': '15809138', 'indices': [0, 7]}];"@jonwu_ So basically you are telling us that $LUNA fucked the whole #crypto market? 

I think it’s time for people… https://t.co/Pwb42qHSOh";So basically you are telling us that $LUNA fucked the whole #crypto market I think it’s time for people https://t.co/Pwb42qHSOh;[{'label': 'Negative', 'score': 0.8717199563980103}];Negative;0.8717199563980103;2022-05-10
3584;1523857792037183488;https://twitter.com/twitter/statuses/1523857792037183488;2022-05-10 02:49:44+00:00;Planotesta;False;;94;42;293;9;0;[];recent;[{'screen_name': 'QCPOLstakepool', 'name': 'QCPOL Stake Pool | $HOSKY RUG POOL', 'id': 1349006444172111875, 'id_str': '1349006444172111875', 'indices': [0, 15]}, {'screen_name': 'hoskytoken', 'name': '$HOSKY Token', 'id': 1453689655300329472, 'id_str': '1453689655300329472', 'indices': [16, 27]}];@QCPOLstakepool @hoskytoken It's the Luna foundation. Nothing more stable than zero;It's the Luna foundation Nothing more stable than zero;[{'label': 'Neutral', 'score': 0.566377580165863}];Neutral;0.566377580165863;2022-05-10
3548;1523857924694503425;https://twitter.com/twitter/statuses/1523857924694503425;2022-05-10 02:50:15+00:00;Tech_Tycoon;False;Hosh Me;257;675;4381;13;1;[{'text': 'Bitcoin', 'indices': [90, 98]}, {'text': 'Luna', 'indices': [99, 104]}];recent;[];"If you made money on this, congratulations.

Please consider donating to motivate me lol

#Bitcoin #Luna… https://t.co/DdLnHaGW3o";If you made money on this congratulations. Please consider donating to motivate me lol #Bitcoin #Luna https://t.co/DdLnHaGW3o;[{'label': 'Positive', 'score': 0.9315773248672485}];Positive;0.9315773248672485;2022-05-10
2665;1523860934938177536;https://twitter.com/twitter/statuses/1523860934938177536;2022-05-10 03:02:13+00:00;Crypto_Jargon;False;;359;19410;3433;50;3;[];recent;[];And that's why you have 60% portfolio in BTC and ETH. $LUNA went from one of the best to this in 24h https://t.co/9a2mS6iQaU;And that's why you have 60 portfolio in BTC and ETH $LUNA went from one of the best to this in 24h https://t.co/9a2mS6iQaU;[{'label': 'Positive', 'score': 0.8476682305335999}];Positive;0.8476682305335999;2022-05-10
2692;1523860860774621184;https://twitter.com/twitter/statuses/1523860860774621184;2022-05-10 03:01:55+00:00;KoyaPotentdream;False;kerivada makkale;760;635;2774;10;0;[];recent;[];My $LUNA liquidation on Anchor was at 21$. Bounced at 26$… Today my heart skipped a beat. I have paid off my anchor… https://t.co/RkEaj01x9Q;My $LUNA liquidation on Anchor was at 21$ Bounced at 26$ Today my heart skipped a beat I have paid off my anchor https://t.co/RkEaj01x9Q;[{'label': 'Positive', 'score': 0.6505641937255859}];Positive;0.6505641937255859;2022-05-10
2739;1523860736862171136;https://twitter.com/twitter/statuses/1523860736862171136;2022-05-10 03:01:26+00:00;billhehn;False;Mesa, AZ;114;360;998;10;0;[];recent;[{'screen_name': 'AdrianoFeria', 'name': 'Adriano FΞRIA 🦇🔊', 'id': 757446632, 'id_str': '757446632', 'indices': [0, 13]}, {'screen_name': 'alanajoy', 'name': 'ΛLΛNΛ JOY', 'id': 15657528, 'id_str': '15657528', 'indices': [14, 23]}];@AdrianoFeria @alanajoy The btc maxi’s I follow we’re calling out Luna and all this crap weeks ago and calling it a big ponzi the whole time;The btc maxi’s I follow we’re calling out Luna and all this crap weeks ago and calling it a big ponzi the whole time;[{'label': 'Negative', 'score': 0.6548969149589539}];Negative;0.6548969149589539;2022-05-10
2752;1523860703903465472;https://twitter.com/twitter/statuses/1523860703903465472;2022-05-10 03:01:18+00:00;asparagoid;False;;2131;8839;8624;93;8;[];recent;[];Tweets detailing why $UST will repeg, why the $LUNA community will be stronger, etc are so beta. Reminds me of dist… https://t.co/C439GJdYhZ;Tweets detailing why $UST will repeg why the $LUNA community will be stronger etc are so beta Reminds me of dist https://t.co/C439GJdYhZ;[{'label': 'Neutral', 'score': 0.6867823600769043}];Neutral;0.6867823600769043;2022-05-10
2550;1523861350283460609;https://twitter.com/twitter/statuses/1523861350283460609;2022-05-10 03:03:52+00:00;LeftSideOfCurve;False;;619;1360;20153;23;0;[];recent;[];"Im bidding Luna HEAVY here

Down ~90% from ATH

Downside is max 10%

sned";Im bidding Luna HEAVY here Down ~90 from ATH Downside is max 10% sned;[{'label': 'Neutral', 'score': 0.7677010297775269}];Neutral;0.7677010297775269;2022-05-10
2516;1523861432126918663;https://twitter.com/twitter/statuses/1523861432126918663;2022-05-10 03:04:12+00:00;WhiteFang_Eon;False;Utopia;273;156;625;24;15;[];recent;[{'screen_name': 'ShibaMoonParty', 'name': 'ShibaMoonParty', 'id': 1511040599012655106, 'id_str': '1511040599012655106', 'indices': [54, 69]}];"Would you like to be the next lucky winner? 🏆

Follow @ShibaMoonParty Like and Retweet to stay up to date with our… https://t.co/zd9wD5AdSG";Would you like to be the next lucky winner 🏆 Follow Like and Retweet to stay up to date with our https://t.co/zd9wD5AdSG;[{'label': 'Positive', 'score': 0.8390786051750183}];Positive;0.8390786051750183;2022-05-10
2507;1523861466583113731;https://twitter.com/twitter/statuses/1523861466583113731;2022-05-10 03:04:20+00:00;KADENAFAM;False;;92;2622;7188;43;10;[{'text': 'SOL', 'indices': [45, 49]}, {'text': 'LUNA', 'indices': [87, 92]}];recent;[];"Is the perfect storm being set up for $KDA? 
#SOL has proven it can't handle the load. #LUNA 

. $KDA the only Bloc… https://t.co/v3pSJHLfxV";Is the perfect storm being set up for $KDA #SOL has proven it can't handle the load #LUNA $KDA the only Bloc https://t.co/v3pSJHLfxV;[{'label': 'Negative', 'score': 0.47062191367149353}];Negative;0.47062191367149353;2022-05-10
2505;1523861471184048128;https://twitter.com/twitter/statuses/1523861471184048128;2022-05-10 03:04:21+00:00;Jada5814;False;Las Vegas, NV;926;163;1583;8;0;[];recent;"[{'screen_name': 'bestine8', 'name': ""Kooebisu's"", 'id': 3881399773, 'id_str': '3881399773', 'indices': [0, 9]}, {'screen_name': 'cryptomanran', 'name': 'Ran NeuNer', 'id': 58487473, 'id_str': '58487473', 'indices': [10, 23]}, {'screen_name': 'stablekwon', 'name': 'Do Kwon 🌕', 'id': 357317524, 'id_str': '357317524', 'indices': [24, 35]}]";@bestine8 @cryptomanran @stablekwon No. It means Luna dies, not BTC.;No It means Luna dies not BTC.;[{'label': 'Negative', 'score': 0.6852892637252808}];Negative;0.6852892637252808;2022-05-10
2649;1523861001350914051;https://twitter.com/twitter/statuses/1523861001350914051;2022-05-10 03:02:29+00:00;NightArbitrage;False;Miami, FL;582;393;5885;194;27;[];recent;[{'screen_name': 'RaoulGMI', 'name': 'Raoul Pal', 'id': 2453385626, 'id_str': '2453385626', 'indices': [0, 9]}, {'screen_name': 'BanklessHQ', 'name': 'Bankless 🏴', 'id': 1225557966142820354, 'id_str': '1225557966142820354', 'indices': [61, 72]}];"@RaoulGMI's reactions here is gold. lol
$use $Luna $anc $btc @BanklessHQ https://t.co/7AtH2QheLW";'s reactions here is gold lol $use $Luna $anc $btc https://t.co/7AtH2QheLW;[{'label': 'Positive', 'score': 0.8678348660469055}];Positive;0.8678348660469055;2022-05-10
2648;1523861005138526208;https://twitter.com/twitter/statuses/1523861005138526208;2022-05-10 03:02:30+00:00;clerkclirk;False;;1069;57658;3198;23;1;[];recent;[];Interesting to see whether $LUNA can survive this. The collateralize their btc to defend the peg. What if the defense fails?;Interesting to see whether $LUNA can survive this The collateralize their btc to defend the peg What if the defense fails?;[{'label': 'Neutral', 'score': 0.7932532429695129}];Neutral;0.7932532429695129;2022-05-10
3029;1523859877415772160;https://twitter.com/twitter/statuses/1523859877415772160;2022-05-10 02:58:01+00:00;smolpices;False;goblin city;63;184;582;8;0;[];recent;[{'screen_name': 'DegenSpartan', 'name': '찌 G 跻 じ Goblin King of the scam bots', 'id': 1978953986, 'id_str': '1978953986', 'indices': [0, 13]}];@DegenSpartan The problem is that there is $18 billion UST backed by a shrinking $LUNA market cap. It's a race for… https://t.co/MgOKEHECI0;The problem is that there is $18 billion UST backed by a shrinking $LUNA market cap It's a race for https://t.co/MgOKEHECI0;[{'label': 'Negative', 'score': 0.6543072462081909}];Negative;0.6543072462081909;2022-05-10
2983;1523860041928888320;https://twitter.com/twitter/statuses/1523860041928888320;2022-05-10 02:58:40+00:00;BrainHarrington;False;$0.00 | Menifee, CA | 9a;4967;18534;65023;9;0;[];recent;[];What if there is a circular economy of Luna USD somewhere where people are still trading Luna USD for goods and ser… https://t.co/GlG3Zbcglt;What if there is a circular economy of Luna USD somewhere where people are still trading Luna USD for goods and ser https://t.co/GlG3Zbcglt;[{'label': 'Neutral', 'score': 0.9052120447158813}];Neutral;0.9052120447158813;2022-05-10
2976;1523860062200074241;https://twitter.com/twitter/statuses/1523860062200074241;2022-05-10 02:58:45+00:00;RyanJones_NEWM;False;;1604;2418;6745;14;4;[{'text': 'UST', 'indices': [39, 43]}, {'text': 'LUNA', 'indices': [44, 49]}];recent;[];Looks like a dead cat bounce to me. 🙃💀 #UST #LUNA  I’m just more concerned how the politicians and Gary are going t… https://t.co/Wfg3ve8g6F;Looks like a dead cat bounce to me 🙃 #UST #LUNA I’m just more concerned how the politicians and Gary are going t https://t.co/Wfg3ve8g6F;[{'label': 'Negative', 'score': 0.8417123556137085}];Negative;0.8417123556137085;2022-05-10
3000;1523859968616767492;https://twitter.com/twitter/statuses/1523859968616767492;2022-05-10 02:58:23+00:00;drzewnykocur;False;;162;7;249;11;0;[];recent;[{'screen_name': 'EmperorBTC', 'name': 'Emperor👑', 'id': 183951857, 'id_str': '183951857', 'indices': [0, 11]}];@EmperorBTC Hi Emepror, unfortunately not, I've been fighting to defend my small loan on Anchor taken at Luna ATH.… https://t.co/jwgwz6Lg0a;Hi Emepror unfortunately not I've been fighting to defend my small loan on Anchor taken at Luna ATH. https://t.co/jwgwz6Lg0a;[{'label': 'Negative', 'score': 0.8373214602470398}];Negative;0.8373214602470398;2022-05-10
2996;1523859983959351296;https://twitter.com/twitter/statuses/1523859983959351296;2022-05-10 02:58:26+00:00;sb19_spotify;False;Back up - @SB19SpotifyTeam;168;15257;11166;216;288;[];recent;[];"SB19 OVERALL SPOTIFY UPDATE

As of 5/10/22, Tracking Period of 5/8/22

SB19 Total Streams - 122,631,401 (Goal -130M… https://t.co/yX8DvVhfOX";SB19 OVERALL SPOTIFY UPDATE As of 5/10/22 Tracking Period of 5/8/22 SB19 Total Streams 122,631,401 (Goal -130M https://t.co/yX8DvVhfOX;[{'label': 'Neutral', 'score': 0.8302991986274719}];Neutral;0.8302991986274719;2022-05-10
3100;1523859591645343744;https://twitter.com/twitter/statuses/1523859591645343744;2022-05-10 02:56:53+00:00;0xbluecow;False;;1006;1060;5340;8;2;[];recent;[];what do they think will happen if they manage to re-peg UST? CT will claim Do Kwon as the king of crypto and Elon M… https://t.co/MYXQ7Ibd7B;what do they think will happen if they manage to re-peg UST CT will claim Do Kwon as the king of crypto and Elon M https://t.co/MYXQ7Ibd7B;[{'label': 'Neutral', 'score': 0.8976847529411316}];Neutral;0.8976847529411316;2022-05-10
3120;1523859517368274944;https://twitter.com/twitter/statuses/1523859517368274944;2022-05-10 02:56:35+00:00;BLur_TyTy;False;Edinvale;7;7397;378;15;0;[];recent;[];"Haven't posted in a while cause I'm DEAD. jk…

But bad news… There was a family emergency and I had to go home, so…… https://t.co/A1l1RQnTfy";Haven't posted in a while cause I'm DEAD jk… But bad news There was a family emergency and I had to go home so… https://t.co/A1l1RQnTfy;[{'label': 'Negative', 'score': 0.8871970772743225}];Negative;0.8871970772743225;2022-05-10
3113;1523859538365063168;https://twitter.com/twitter/statuses/1523859538365063168;2022-05-10 02:56:40+00:00;BankerBitcoin;False;;988;369;1911;8;3;[];recent;[{'screen_name': 'jamiekuse', 'name': 'Jamie Kuse', 'id': 52160078, 'id_str': '52160078', 'indices': [0, 10]}, {'screen_name': 'lawmaster', 'name': 'Larry Cermak', 'id': 16709601, 'id_str': '16709601', 'indices': [11, 21]}, {'screen_name': 'stablekwon', 'name': 'Do Kwon 🌕', 'id': 357317524, 'id_str': '357317524', 'indices': [22, 33]}];"@jamiekuse @lawmaster @stablekwon 1. Citadel borrows 100k $BTC
2. Sells BTC while Kwon is buying 1.4 $Billion for L… https://t.co/yqtNul1V6o";1 Citadel borrows 100k $BTC 2 Sells BTC while Kwon is buying 1.4 $Billion for L https://t.co/yqtNul1V6o;[{'label': 'Neutral', 'score': 0.904792308807373}];Neutral;0.904792308807373;2022-05-10
