;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
3692;1523719402381737984;https://twitter.com/twitter/statuses/1523719402381737984;2022-05-09 17:39:49+00:00;DylanLeClair_;False;;2403;165356;22653;332;47;[{'text': 'UST', 'indices': [3, 7]}];recent;[];🚨🚨 #UST Market Cap is larger than that of LUNA (the asset that is burned to synthetically create the pegged stablec… https://t.co/3SmUaTJolT;🚨 #UST Market Cap is larger than that of LUNA (the asset that is burned to synthetically create the pegged stablec https://t.co/3SmUaTJolT;[{'label': 'Neutral', 'score': 0.8409698605537415}];Neutral;0.8409698605537415;2022-05-09
3694;1523719374514794496;https://twitter.com/twitter/statuses/1523719374514794496;2022-05-09 17:39:42+00:00;TacheThe;False;North Wales🇬🇧🏴󠁧󠁢󠁷󠁬󠁳󠁿;18988;18057;36988;10;1;[];recent;[{'screen_name': 'SARA2001NOOR', 'name': 'Sara✨️', 'id': 942826806192861185, 'id_str': '942826806192861185', 'indices': [0, 13]}, {'screen_name': 'AhearnColeen', 'name': 'Coleen Ahearn', 'id': 1359801302725914626, 'id_str': '1359801302725914626', 'indices': [14, 27]}, {'screen_name': 'mapleveewesem', 'name': 'Mapleveewesem', 'id': 1108297656550318080, 'id_str': '1108297656550318080', 'indices': [28, 42]}, {'screen_name': 'huhnerfee', 'name': 'TIMMY 🐾❤🇺🇦🕊️', 'id': 1151126934169853952, 'id_str': '1151126934169853952', 'indices': [43, 53]}, {'screen_name': 'ElephantsRule', 'name': 'Shahida🇵🇸', 'id': 490703249, 'id_str': '490703249', 'indices': [54, 68]}, {'screen_name': 'GulliAz', 'name': 'G A', 'id': 731892427015880704, 'id_str': '731892427015880704', 'indices': [69, 77]}, {'screen_name': 'NMBewitched', 'name': 'NMHP', 'id': 939208429394051072, 'id_str': '939208429394051072', 'indices': [78, 90]}, {'screen_name': 'carawil17888192', 'name': 'cara williams', 'id': 1335313148815892480, 'id_str': '1335313148815892480', 'indices': [91, 107]}];@SARA2001NOOR @AhearnColeen @mapleveewesem @huhnerfee @ElephantsRule @GulliAz @NMBewitched @carawil17888192… https://t.co/mFLjcqxfoO;https://t.co/mFLjcqxfoO;[{'label': 'Neutral', 'score': 0.7617524862289429}];Neutral;0.7617524862289429;2022-05-09
3508;1523720432062713856;https://twitter.com/twitter/statuses/1523720432062713856;2022-05-09 17:43:55+00:00;acnh_luna;False;;497;5472;4870;26;1;[];recent;[];Just bought the prettiest book 🥹🤍 adding it to my summer tbr!! Does anyone just buy books because of the covers som… https://t.co/uM7vysngpa;Just bought the prettiest book 🥹 adding it to my summer tbr! Does anyone just buy books because of the covers som https://t.co/uM7vysngpa;[{'label': 'Positive', 'score': 0.9838426113128662}];Positive;0.9838426113128662;2022-05-09
3450;1523720755149565953;https://twitter.com/twitter/statuses/1523720755149565953;2022-05-09 17:45:12+00:00;ACRacebest;False;;102;14673;14023;38;5;[];recent;[{'screen_name': 'BABSCon', 'name': 'BABSCon: Bay Area Brony Spectacular', 'id': 1515688483, 'id_str': '1515688483', 'indices': [31, 39]}, {'screen_name': 'Saberspark', 'name': 'Saberspark', 'id': 546917764, 'id_str': '546917764', 'indices': [51, 62]}, {'screen_name': 'MLPSilverQuill', 'name': 'Silver-Quill', 'id': 2533133353, 'id_str': '2533133353', 'indices': [64, 79]}, {'screen_name': 'DaWillstanator', 'name': 'William Patterson', 'id': 1338422449, 'id_str': '1338422449', 'indices': [87, 102]}];"Hooves Line Is It Anyway? from @BABSCon 2022! With @Saberspark, @MLPSilverQuill, &amp; @DaWillstanator, we do 75 minute… https://t.co/lwYX5hORUW";Hooves Line Is It Anyway from 2022 With &amp we do 75 minute https://t.co/lwYX5hORUW;[{'label': 'Neutral', 'score': 0.8992608189582825}];Neutral;0.8992608189582825;2022-05-09
3449;1523720756600868864;https://twitter.com/twitter/statuses/1523720756600868864;2022-05-09 17:45:12+00:00;NorthRockLP;False;;414;4028;605;49;12;[];recent;[];Luna has now been flipped by UST. UST officially  undercollateralized even on paper. https://t.co/PPiBmPtjIC https://t.co/UDYI5AegvZ;Luna has now been flipped by UST UST officially undercollateralized even on paper https://t.co/PPiBmPtjIC https://t.co/UDYI5AegvZ;[{'label': 'Neutral', 'score': 0.6580156087875366}];Neutral;0.6580156087875366;2022-05-09
3463;1523720668923445248;https://twitter.com/twitter/statuses/1523720668923445248;2022-05-09 17:44:51+00:00;hirozaki2020;False;Santa Barbara, CA;51;49059;15080;836;65;[{'text': 'usdt', 'indices': [109, 114]}];recent;[];"Fluctuat nec mergitur!

The pnl of my $luna / $usdt short position has reached $169k.
 
The pnl of my $gmt / #usdt… https://t.co/likgHNaRqf";Fluctuat nec mergitur! The pnl of my $luna $usdt short position has reached $169k. The pnl of my $gmt #usdt https://t.co/likgHNaRqf;[{'label': 'Neutral', 'score': 0.6883561015129089}];Neutral;0.6883561015129089;2022-05-09
3461;1523720686413381632;https://twitter.com/twitter/statuses/1523720686413381632;2022-05-09 17:44:55+00:00;slavechris41;False;Linz, Österreich;789;5684;13223;38;10;[];recent;[];"A footjob in sandals! How long can this puppy resist Mistress LUNA??

https://t.co/MMqJ7c2cud… https://t.co/YKrEq7hrbT";A footjob in sandals How long can this puppy resist Mistress LUNA?? https://t.co/MMqJ7c2cud https://t.co/YKrEq7hrbT;[{'label': 'Positive', 'score': 0.5552153587341309}];Positive;0.5552153587341309;2022-05-09
3515;1523720399657177089;https://twitter.com/twitter/statuses/1523720399657177089;2022-05-09 17:43:47+00:00;sobylife;True;Metaverse;3138;58346;7677;49;3;[];recent;[];Mike Novo got a LUNA tattoo so it could be worse;Mike Novo got a LUNA tattoo so it could be worse;[{'label': 'Negative', 'score': 0.6259857416152954}];Negative;0.6259857416152954;2022-05-09
3562;1523720160464769024;https://twitter.com/twitter/statuses/1523720160464769024;2022-05-09 17:42:50+00:00;FreddieRaynolds;False;;2656;13858;8703;28;0;[];recent;[{'screen_name': 'ThinkingUSD', 'name': 'Flood', 'id': 809191427645181952, 'id_str': '809191427645181952', 'indices': [0, 12]}];@ThinkingUSD 3rd parties will buy $UST at 0.98, convert to $LUNA and dump it on Jump for risk free profits which wi… https://t.co/jnRx5DMr2P;3rd parties will buy $UST at 0.98 convert to $LUNA and dump it on Jump for risk free profits which wi https://t.co/jnRx5DMr2P;[{'label': 'Neutral', 'score': 0.8281605243682861}];Neutral;0.8281605243682861;2022-05-09
3572;1523720125673009152;https://twitter.com/twitter/statuses/1523720125673009152;2022-05-09 17:42:41+00:00;birdwriter7;False;Florida, USA;73342;70059;727928;12;9;[{'text': 'naturegirl', 'indices': [0, 11]}, {'text': 'natureboy', 'indices': [12, 22]}, {'text': 'nature', 'indices': [23, 30]}, {'text': 'animalkingdom', 'indices': [31, 45]}, {'text': 'animals', 'indices': [46, 54]}, {'text': 'farmanimals', 'indices': [55, 67]}, {'text': 'adventure', 'indices': [68, 78]}, {'text': 'storytime', 'indices': [79, 89]}, {'text': 'family', 'indices': [90, 97]}, {'text': 'parenthood', 'indices': [98, 109]}];recent;[];#naturegirl #natureboy #nature #animalkingdom #animals #farmanimals #adventure #storytime #family #parenthood… https://t.co/G0BuoksbzQ;#naturegirl #natureboy #nature #animalkingdom #animals #farmanimals #adventure #storytime #family #parenthood https://t.co/G0BuoksbzQ;[{'label': 'Neutral', 'score': 0.6343923211097717}];Neutral;0.6343923211097717;2022-05-09
3586;1523720044689076225;https://twitter.com/twitter/statuses/1523720044689076225;2022-05-09 17:42:22+00:00;BorkoTheGreat;False;;44;52;697;9;0;[];recent;[{'screen_name': 'store_optimal', 'name': 'Optimal Store', 'id': 1511726382539235328, 'id_str': '1511726382539235328', 'indices': [0, 14]}, {'screen_name': 'jackfriks', 'name': 'jack', 'id': 1171434377009598464, 'id_str': '1171434377009598464', 'indices': [15, 25]}];@store_optimal @jackfriks Terra foundation dumping BTC and ETH  to keep the peg for the UST, which dumps the whole… https://t.co/fBd6tyK5Go;_optimal Terra foundation dumping BTC and ETH to keep the peg for the UST which dumps the whole https://t.co/fBd6tyK5Go;[{'label': 'Neutral', 'score': 0.5577175617218018}];Neutral;0.5577175617218018;2022-05-09
3554;1523720213535019012;https://twitter.com/twitter/statuses/1523720213535019012;2022-05-09 17:43:02+00:00;Levana_protocol;False;Mars;668;33727;1648;64;22;[];recent;[{'screen_name': 'terra_money', 'name': 'Terra (UST) 🌍 Powered by LUNA 🌕', 'id': 1022028994772910086, 'id_str': '1022028994772910086', 'indices': [14, 26]}];"Worried about @terra_money during this crypto market bloodbath? ☠️

Relax fren, and watch this interview with Jonat… https://t.co/d1OoI8LcWb";Worried about _money during this crypto market bloodbath ☠️ Relax fren and watch this interview with Jonat https://t.co/d1OoI8LcWb;[{'label': 'Neutral', 'score': 0.47342178225517273}];Neutral;0.47342178225517273;2022-05-09
3521;1523720372029640704;https://twitter.com/twitter/statuses/1523720372029640704;2022-05-09 17:43:40+00:00;WestieCapital;False;;824;15349;5824;33;0;[];recent;[{'screen_name': 'DegenSpartan', 'name': '찌 G 跻 じ Goblin King of the scam bots', 'id': 1978953986, 'id_str': '1978953986', 'indices': [0, 13]}];@DegenSpartan Nah people aren't redeeming UST for circulating LUNA. Need to look at the total burned LUNA to get th… https://t.co/yWiFo2qmlz;Nah people aren't redeeming UST for circulating LUNA Need to look at the total burned LUNA to get th https://t.co/yWiFo2qmlz;[{'label': 'Negative', 'score': 0.6723148822784424}];Negative;0.6723148822784424;2022-05-09
2707;1523724790766325760;https://twitter.com/twitter/statuses/1523724790766325760;2022-05-09 18:01:14+00:00;devchart;False;;359;171812;4181;137;1;[{'text': 'LUNA', 'indices': [41, 46]}];recent;[];So if we keep on nuking, do we blame the #LUNA gang for this?;So if we keep on nuking do we blame the #LUNA gang for this?;[{'label': 'Negative', 'score': 0.7921954989433289}];Negative;0.7921954989433289;2022-05-09
2704;1523724796239835138;https://twitter.com/twitter/statuses/1523724796239835138;2022-05-09 18:01:15+00:00;ibunscripted;False;;423;8527;11934;295;13;[];recent;[{'screen_name': 'stablekwon', 'name': 'Do Kwon 🌕', 'id': 357317524, 'id_str': '357317524', 'indices': [75, 86]}];$LUNA if it's an condolence, I bought the dip this morning. Hang in there, @stablekwon is a dad now - the levels of… https://t.co/3ZgXLDSNSE;$LUNA if it's an condolence I bought the dip this morning Hang in there is a dad now the levels of https://t.co/3ZgXLDSNSE;[{'label': 'Neutral', 'score': 0.6708590388298035}];Neutral;0.6708590388298035;2022-05-09
2727;1523724703202181120;https://twitter.com/twitter/statuses/1523724703202181120;2022-05-09 18:00:53+00:00;tundra_v1;False;San Francisco, CA;841;11404;12342;21;0;[];recent;[{'screen_name': 'CryptoHarry_', 'name': 'Harry 🌕', 'id': 1344661849472520192, 'id_str': '1344661849472520192', 'indices': [0, 13]}, {'screen_name': 'DegenSpartan', 'name': '찌 G 跻 じ Goblin King of the scam bots', 'id': 1978953986, 'id_str': '1978953986', 'indices': [14, 27]}, {'screen_name': 'DegenSpartan', 'name': '찌 G 跻 じ Goblin King of the scam bots', 'id': 1978953986, 'id_str': '1978953986', 'indices': [72, 85]}];@CryptoHarry_ @DegenSpartan Precisely. Luna does not collateralize UST. @DegenSpartan wouldn’t understand. Maybe its cuz he took the CFA.;Precisely Luna does not collateralize UST wouldn’t understand Maybe its cuz he took the CFA.;[{'label': 'Negative', 'score': 0.5638490915298462}];Negative;0.5638490915298462;2022-05-09
2690;1523724918722281472;https://twitter.com/twitter/statuses/1523724918722281472;2022-05-09 18:01:44+00:00;zzabbits;False;Beach, Earth, Milky Way Galaxy;1718;21702;34991;10;0;[];recent;[];This LUNA nuke is pretty fkn spectacular;This LUNA nuke is pretty fkn spectacular;[{'label': 'Positive', 'score': 0.9463186860084534}];Positive;0.9463186860084534;2022-05-09
2694;1523724876002955264;https://twitter.com/twitter/statuses/1523724876002955264;2022-05-09 18:01:34+00:00;FreddieRaynolds;False;;2656;13856;8703;130;9;[];recent;[];"PHDs at quant firms invested in $LUNA be like ""weird, our models assumed a 7 standard deviation withdrawal  event w… https://t.co/Wa5xCRUbGv";"PHDs at quant firms invested in $LUNA be like ""weird our models assumed a 7 standard deviation withdrawal event w https://t.co/Wa5xCRUbGv";[{'label': 'Neutral', 'score': 0.6551123857498169}];Neutral;0.6551123857498169;2022-05-09
2684;1523724959323140096;https://twitter.com/twitter/statuses/1523724959323140096;2022-05-09 18:01:54+00:00;SpaceSkellies;False;;97;1902;134;128;117;[];recent;[{'screen_name': 'SpaceSkellies', 'name': 'Space Skellies', 'id': 1458116456395182089, 'id_str': '1458116456395182089', 'indices': [93, 107]}];"We will be giving away an additional (3) WL! 🚀

1️⃣ ❤️/RT

2️⃣ Join Our Discord!

3️⃣ Follow @SpaceSkellies and… https://t.co/99agPWMf7w";We will be giving away an additional (3 WL 🚀 1️ ❤️/RT 2️ Join Our Discord! 3️ Follow and https://t.co/99agPWMf7w;[{'label': 'Positive', 'score': 0.666671872138977}];Positive;0.666671872138977;2022-05-09
2789;1523724482875068416;https://twitter.com/twitter/statuses/1523724482875068416;2022-05-09 18:00:00+00:00;Bitcoinsensus;False;;183;99183;6212;26;3;[{'text': 'Terra', 'indices': [0, 6]}];recent;[];#Terra $LUNA is dropping aggressively and testing $60 support. It is very likely to be broken, and the next level f… https://t.co/tdBRi0XTMJ;#Terra $LUNA is dropping aggressively and testing $60 support It is very likely to be broken and the next level f https://t.co/tdBRi0XTMJ;[{'label': 'Negative', 'score': 0.9055564999580383}];Negative;0.9055564999580383;2022-05-09
2788;1523724484729094146;https://twitter.com/twitter/statuses/1523724484729094146;2022-05-09 18:00:01+00:00;lolacriptonft;False;Paranavaí-PR;48414;77009;40661;12;3;[{'text': 'NFT', 'indices': [79, 83]}];recent;[];"Shill me your NFT 🔥  Drop your art!🚀

1 ) Retweet my Tweet Fixed
2 ) Drop your #NFT art or project
3 ) Follow Me

s… https://t.co/AoqRkSs9Ay";Shill me your NFT Drop your art!🚀 1 Retweet my Tweet Fixed 2 Drop your #NFT art or project 3 Follow Me s https://t.co/AoqRkSs9Ay;[{'label': 'Positive', 'score': 0.5651347041130066}];Positive;0.5651347041130066;2022-05-09
2784;1523724489753698307;https://twitter.com/twitter/statuses/1523724489753698307;2022-05-09 18:00:02+00:00;SpaceCartels;False;;42;7864;145;29;8;[{'text': 'P2E', 'indices': [42, 46]}, {'text': 'NFT', 'indices': [54, 58]}, {'text': 'Terra', 'indices': [59, 65]}, {'text': 'LUNA', 'indices': [66, 71]}];recent;[{'screen_name': 'SpaceCartels', 'name': 'Space Cartels', 'id': 1460959310138257410, 'id_str': '1460959310138257410', 'indices': [28, 41]}];"🔥VR Equipment Modelling for @SpaceCartels #P2E game.

#NFT #Terra #LUNA https://t.co/jiwDPf3yxa";🔥VR Equipment Modelling for #P2E game. #NFT #Terra #LUNA https://t.co/jiwDPf3yxa;[{'label': 'Neutral', 'score': 0.7010092735290527}];Neutral;0.7010092735290527;2022-05-09
2781;1523724497227943938;https://twitter.com/twitter/statuses/1523724497227943938;2022-05-09 18:00:04+00:00;RoboHero_io;False;;123;30436;783;62;29;[{'text': 'NFTs', 'indices': [11, 16]}];recent;[];"Time for a #NFTs update🤖

✅ Only are listed for sale: 117 (11,7% of total supply)
✅ Total volume: 1,325.44 $LUNA
✅… https://t.co/PfSOY1Enku";Time for a #NFTs update🤖 Only are listed for sale 117 (11,7 of total supply) Total volume 1,325.44 $LUNA ✅ https://t.co/PfSOY1Enku;[{'label': 'Neutral', 'score': 0.590811550617218}];Neutral;0.590811550617218;2022-05-09
2803;1523724414130749441;https://twitter.com/twitter/statuses/1523724414130749441;2022-05-09 17:59:44+00:00;Cryptographur;False;New York, USA;923;1602;5139;14;1;[];recent;[];Just a reminder to look at $BTC price action last May. The reaction $UST is having now is similar to then when BTC… https://t.co/GgtQfdzKyd;Just a reminder to look at $BTC price action last May The reaction $UST is having now is similar to then when BTC https://t.co/GgtQfdzKyd;[{'label': 'Neutral', 'score': 0.8823731541633606}];Neutral;0.8823731541633606;2022-05-09
2773;1523724515473125376;https://twitter.com/twitter/statuses/1523724515473125376;2022-05-09 18:00:08+00:00;birdwriter7;False;Florida, USA;73342;70059;727928;43;40;[{'text': 'kidslit', 'indices': [72, 80]}, {'text': 'kidlit', 'indices': [81, 88]}, {'text': 'kidsbooks', 'indices': [89, 99]}, {'text': 'parents', 'indices': [100, 108]}];recent;[];"""What a glorious children's book this is.""

🌕🐷🇺🇸https://t.co/ZomINJ1Ai1 #kidslit #kidlit #kidsbooks #parents… https://t.co/Pu1pVE4CUN";"""What a glorious children's book this is."" 🌕🐷🇺🇸https://t.co/ZomINJ1Ai1 #kidslit #kidlit #kidsbooks #parents https://t.co/Pu1pVE4CUN";[{'label': 'Positive', 'score': 0.9841476678848267}];Positive;0.9841476678848267;2022-05-09
2770;1523724519772688384;https://twitter.com/twitter/statuses/1523724519772688384;2022-05-09 18:00:09+00:00;CryptoMedic4;False;Metaverse;2410;10230;6916;23;3;[];recent;[];"""M"" pattern detected on $LUNA. 

M for $MAHA 😈 https://t.co/HJNLbcMu8e";"""M pattern detected on $LUNA M for $MAHA https://t.co/HJNLbcMu8e";[{'label': 'Neutral', 'score': 0.9172051548957825}];Neutral;0.9172051548957825;2022-05-09
2551;1523725665865846784;https://twitter.com/twitter/statuses/1523725665865846784;2022-05-09 18:04:42+00:00;badquant1;False;Chicago, IL;1340;4347;12761;14;0;[];recent;[];I just wanna be on the right side of the Luna trade;I just wanna be on the right side of the Luna trade;[{'label': 'Neutral', 'score': 0.6522889733314514}];Neutral;0.6522889733314514;2022-05-09
2547;1523725681125113858;https://twitter.com/twitter/statuses/1523725681125113858;2022-05-09 18:04:46+00:00;DrHOSP1;False;Fiatopia ;750;2998;54836;11;1;[{'text': 'Luna', 'indices': [0, 5]}, {'text': 'Bitcoin', 'indices': [50, 58]}];recent;[];#Luna is a parasite leeching on another parasite, #Bitcoin, eventually killing off both parasites.;#Luna is a parasite leeching on another parasite #Bitcoin eventually killing off both parasites.;[{'label': 'Negative', 'score': 0.7841557264328003}];Negative;0.7841557264328003;2022-05-09
